algorithm,heuristic,solution found,depth,initial_state,final_state,action_sequence,path_cost,time (ms), nodes, memory (Kb)
uniform_cost,None,True,22,"(1, 8, 0, 6, 4, 5, 3, 7, 2)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[D, D, L, U, L, D, R, U, U, R, D, L, U, L, D, D, R, R, U, L, L, U]",22,2949.8581886291504,234320,52295.588
uniform_cost,None,True,20,"(6, 3, 5, 2, 7, 1, 0, 8, 4)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[U, R, R, D, L, L, U, U, R, D, D, L, U, U, R, D, R, U, L, L]",20,1512.0580196380615,125882,30608.476
uniform_cost,None,True,21,"(4, 0, 3, 8, 7, 2, 5, 1, 6)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[R, D, L, L, D, R, R, U, L, L, D, R, R, U, L, U, L, D, R, U, L]",21,1978.4746170043945,157394,36612.908
uniform_cost,None,True,23,"(1, 0, 6, 7, 5, 3, 2, 4, 8)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[D, R, D, L, L, U, R, D, R, U, L, U, R, D, L, U, L, D, R, D, L, U, U]",23,3892.51971244812,309337,63536.452
uniform_cost,None,True,24,"(6, 2, 7, 3, 0, 4, 5, 8, 1)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[R, U, L, D, D, R, U, L, L, U, R, D, D, L, U, U, R, D, D, R, U, L, L, U]",24,4475.830793380737,354462,69850.644
uniform_cost,None,True,29,"(6, 0, 8, 3, 7, 5, 4, 1, 2)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[L, D, R, R, U, L, D, D, R, U, U, L, D, D, L, U, U, R, D, R, U, L, L, D, R, D, L, U, U]",29,6203.989505767822,482090,88944.492
uniform_cost,None,True,28,"(2, 6, 0, 5, 7, 1, 8, 4, 3)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[D, L, L, U, R, R, D, L, L, U, R, D, D, R, U, U, L, D, D, L, U, R, R, D, L, U, U, L]",28,6229.530334472656,480528,88963.812
uniform_cost,None,True,27,"(8, 2, 6, 7, 5, 0, 1, 4, 3)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[L, L, U, R, R, D, L, L, D, R, R, U, L, U, L, D, D, R, U, L, D, R, R, U, U, L, L]",27,5946.807861328125,471417,88928.748
uniform_cost,None,True,27,"(4, 8, 5, 3, 2, 0, 7, 6, 1)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[U, L, D, D, R, U, U, L, L, D, R, D, R, U, U, L, D, D, L, U, U, R, R, D, L, U, L]",27,5920.496702194214,459831,88959.596
uniform_cost,None,True,26,"(5, 2, 1, 4, 6, 3, 8, 7, 0)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[L, U, R, D, L, L, U, R, D, R, U, L, U, L, D, D, R, R, U, L, U, R, D, L, L, U]",26,5658.0970287323,439076,78467.292
uniform_cost,None,True,26,"(3, 1, 6, 2, 4, 5, 0, 8, 7)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[R, R, U, L, L, U, R, R, D, L, U, L, D, R, D, L, U, U, R, R, D, D, L, U, U, L]",26,5792.940378189087,445462,88968.844
uniform_cost,None,True,26,"(8, 3, 6, 1, 2, 5, 0, 4, 7)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[U, R, U, L, D, R, U, R, D, L, U, L, D, R, D, L, U, R, D, R, U, U, L, D, L, U]",26,5571.931838989258,441008,88966.500
uniform_cost,None,True,26,"(4, 2, 6, 8, 5, 7, 3, 1, 0)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[U, L, L, U, R, R, D, L, U, L, D, R, D, L, U, R, D, R, U, U, L, L, D, R, U, L]",26,5405.567169189453,426192,77634.004
uniform_cost,None,True,26,"(4, 8, 6, 7, 2, 5, 0, 1, 3)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[R, U, R, U, L, D, D, R, U, U, L, D, L, D, R, R, U, U, L, L, D, D, R, U, U, L]",26,5537.692070007324,429132,77877.076
uniform_cost,None,True,24,"(8, 6, 5, 7, 1, 2, 0, 3, 4)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[U, U, R, D, L, D, R, U, R, D, L, L, U, U, R, D, D, L, U, R, R, U, L, L]",24,4874.328851699829,370614,70803.452
uniform_cost,None,True,25,"(6, 0, 1, 8, 5, 7, 4, 2, 3)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[D, D, R, U, L, U, R, D, L, L, U, R, R, D, L, D, L, U, R, D, R, U, U, L, L]",25,5390.771865844727,425162,76763.804
uniform_cost,None,True,25,"(7, 6, 8, 4, 1, 0, 5, 3, 2)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[L, D, L, U, R, U, R, D, D, L, U, U, L, D, D, R, U, U, R, D, D, L, U, L, U]",25,5379.022598266602,422694,76652.756
uniform_cost,None,True,25,"(7, 0, 6, 3, 5, 4, 8, 1, 2)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[D, D, R, U, U, L, D, D, L, U, U, R, D, R, D, L, U, L, D, R, U, R, U, L, L]",25,5226.069688796997,403274,75486.340
uniform_cost,None,True,25,"(8, 3, 2, 5, 7, 0, 6, 4, 1)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[L, L, D, R, R, U, L, D, L, U, U, R, D, L, U, R, R, D, L, D, R, U, U, L, L]",25,5438.084125518799,418022,76435.852
uniform_cost,None,True,25,"(6, 0, 8, 4, 2, 5, 3, 1, 7)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[D, R, U, L, L, D, R, D, L, U, R, U, L, D, R, D, L, U, R, D, R, U, L, U, L]",25,5078.8679122924805,396280,74787.516
uniform_cost,None,True,25,"(5, 7, 6, 4, 8, 2, 1, 0, 3)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[U, U, R, D, L, D, R, U, L, U, L, D, D, R, U, U, L, D, D, R, R, U, L, U, L]",25,5248.969316482544,402042,75423.140
uniform_cost,None,True,24,"(6, 3, 0, 2, 1, 5, 8, 7, 4)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[D, D, L, U, L, U, R, D, R, D, L, L, U, R, R, D, L, U, R, U, L, D, L, U]",24,4407.395362854004,344956,68498.804
uniform_cost,None,True,24,"(1, 8, 2, 7, 5, 4, 0, 6, 3)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[R, R, U, L, D, L, U, R, U, R, D, L, D, R, U, U, L, L, D, R, D, L, U, U]",24,4615.7026290893555,359370,69854.772
uniform_cost,None,True,24,"(6, 4, 7, 2, 0, 1, 3, 8, 5)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[L, U, R, R, D, L, L, U, R, R, D, D, L, U, L, U, R, D, L, D, R, U, U, L]",24,4538.879871368408,354910,69869.740
uniform_cost,None,True,24,"(6, 2, 7, 1, 0, 8, 3, 5, 4)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[R, U, L, L, D, D, R, R, U, L, U, L, D, D, R, U, L, D, R, R, U, L, L, U]",24,4857.945919036865,369976,71539.268
uniform_cost,None,True,24,"(6, 8, 0, 4, 5, 1, 2, 7, 3)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[D, L, U, R, D, L, L, D, R, R, U, L, L, U, R, D, D, L, U, R, R, U, L, L]",24,4438.57216835022,347076,68709.948
uniform_cost,None,True,23,"(7, 0, 5, 2, 4, 1, 3, 8, 6)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[D, L, U, R, D, R, D, L, L, U, R, R, U, L, L, D, R, D, L, U, R, U, L]",23,4009.3584060668945,312935,63885.388
uniform_cost,None,True,23,"(5, 2, 7, 8, 4, 3, 1, 0, 6)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[U, R, U, L, D, L, D, R, R, U, L, L, U, R, D, L, D, R, R, U, L, L, U]",23,3797.146797180176,299707,62492.876
uniform_cost,None,True,23,"(4, 5, 1, 7, 6, 0, 3, 2, 8)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[D, L, L, U, R, D, R, U, U, L, D, D, L, U, U, R, D, R, U, L, D, L, U]",23,3776.08585357666,296843,62206.172
uniform_cost,None,True,23,"(6, 4, 5, 0, 2, 3, 8, 7, 1)","(0, 1, 2, 3, 4, 5, 6, 7, 8)","[U, R, D, R, U, L, D, D, R, U, L, D, L, U, U, R, D, R, D, L, U, L, U]",23,3537.731885910034,277989,59627.316
