algorithm,heuristic,solution found,depth,initial_state,final_state,action_sequence,path_cost,time (ms), nodes, memory (Kb)
greedy_best_first,wrong_tiles,True,134,"(5, 2, 4, 1, 9, 7, 11, 3, 0, 14, 13, 6, 8, 12, 15, 10)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[D, R, U, R, D, L, U, R, U, U, L, D, R, R, D, L, U, R, U, L, L, L, D, R, U, R, R, D, L, D, L, U, R, R, U, L, L, D, D, R, U, U, R, D, L, D, L, D, R, R, U, L, D, R, U, L, D, L, U, U, R, D, R, U, L, L, D, R, R, U, L, D, L, U, U, R, D, R, U, L, L, D, R, R, U, L, D, L, U, L, D, R, U, R, D, L, L, U, R, D, D, R, U, U, L, D, D, R, U, U, R, D, L, L, U, R, D, R, U, L, D, D, R, U, U, L, D, R, D, L, U, U, L, L]",134,153.6846160888672,12170,3863.212
greedy_best_first,wrong_tiles,True,185,"(5, 10, 7, 9, 2, 13, 8, 3, 14, 0, 12, 15, 1, 4, 11, 6)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[R, D, R, U, L, U, U, R, D, L, L, U, L, D, R, U, L, D, D, R, D, L, U, R, R, U, U, L, L, D, D, R, R, D, L, U, U, U, R, D, L, D, R, U, U, L, D, D, R, U, L, U, R, D, D, L, U, R, U, L, D, D, L, U, R, U, L, D, D, R, U, R, U, L, L, D, R, U, R, D, L, L, U, R, D, R, D, D, L, U, R, U, L, D, D, R, U, U, U, L, D, R, U, L, L, D, R, U, R, D, L, L, U, R, D, R, U, L, L, D, R, R, D, D, L, U, U, R, D, L, D, R, U, U, U, L, D, L, U, R, R, D, D, D, L, U, U, R, D, L, D, R, U, L, L, U, R, D, R, U, L, L, D, R, U, R, D, L, L, U, U, R, D, L, D, R, U, U, L, D, R, D, L, U, U]",185,790.0331020355225,55400,18427.300
greedy_best_first,wrong_tiles,True,199,"(9, 0, 5, 3, 1, 11, 4, 10, 14, 12, 7, 6, 2, 8, 13, 15)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[D, D, D, R, U, R, U, L, D, L, U, L, U, R, D, D, R, R, U, L, L, L, D, R, U, U, L, D, R, R, U, L, D, L, U, R, D, R, R, D, L, U, U, R, D, L, D, R, U, U, L, L, L, D, R, U, R, D, R, U, L, D, L, L, U, R, R, R, D, L, L, U, L, D, R, R, D, D, R, U, L, U, R, D, D, L, U, U, L, D, R, D, L, U, U, R, U, L, L, D, D, D, R, U, L, U, U, R, R, D, L, D, D, R, U, U, U, L, L, D, R, U, R, D, L, L, U, R, D, R, U, L, L, D, R, R, D, D, L, U, U, R, D, L, D, R, U, U, U, L, D, L, U, R, R, D, D, D, L, U, U, R, D, L, D, R, U, U, U, L, D, R, D, L, U, U, R, D, L, D, R, U, U, L, L, D, R, U, R, D, L, L, U, R, D, R, U, L, L]",199,1676.4330863952637,111780,37409.004
greedy_best_first,wrong_tiles,True,169,"(8, 12, 13, 7, 3, 15, 14, 4, 10, 0, 5, 11, 2, 9, 1, 6)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[D, R, U, U, R, U, L, D, L, L, D, D, R, R, U, U, L, U, R, D, L, U, L, D, R, U, R, R, D, L, U, L, D, R, R, U, L, L, L, D, R, U, R, D, L, L, U, R, D, D, R, U, U, L, L, D, D, R, U, L, U, R, D, R, U, L, L, D, R, D, L, U, U, R, D, D, D, L, U, U, R, D, L, U, U, R, D, D, L, U, R, D, D, R, U, L, U, R, D, D, L, U, R, U, L, U, R, D, D, L, U, R, U, L, D, D, R, U, L, D, R, D, L, U, U, R, D, R, D, L, U, R, U, L, D, L, U, R, R, D, L, U, L, D, D, R, U, R, D, L, L, U, R, D, R, U, L, L, L, U, U, R, D, L, D, R, U, U, L]",169,711.449146270752,51323,17220.836
greedy_best_first,wrong_tiles,True,284,"(0, 4, 9, 13, 2, 5, 6, 14, 12, 10, 1, 11, 7, 15, 3, 8)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[D, D, D, R, R, U, L, L, U, R, U, L, D, R, D, D, L, U, R, U, U, R, R, D, L, L, U, R, D, R, D, D, L, L, U, U, R, R, D, D, L, U, U, R, D, L, U, L, D, R, D, L, U, U, L, D, R, U, U, L, D, D, R, U, U, L, D, D, D, R, U, L, D, R, R, U, L, D, L, U, R, R, D, L, U, L, D, R, R, U, U, R, U, L, D, D, L, U, U, R, R, D, D, L, D, R, U, U, L, L, D, R, U, R, D, D, L, U, L, U, R, R, D, L, U, L, D, R, R, D, L, U, L, D, R, R, U, L, L, U, R, D, D, L, U, R, U, L, D, R, D, L, U, L, U, U, R, D, L, D, R, U, U, R, R, D, L, L, U, R, D, R, U, L, L, L, D, R, U, R, D, L, L, U, R, D, R, U, L, D, D, R, D, L, U, U, R, D, L, D, R, U, L, U, L, D, R, U, R, D, L, L, U, R, D, R, U, L, L, U, R, D, L, D, R, U, U, L, D, D, D, R, R, U, L, D, R, U, L, D, L, U, U, R, D, R, U, L, L, D, R, R, U, L, D, L, U, U, R, D, L, D, R, U, U, L, D, R, D, L, U, R, R, D, L, L, U, R, D, R, U, L, L, U]",284,1393.4249877929688,93361,31758.396
greedy_best_first,wrong_tiles,True,252,"(3, 1, 0, 12, 14, 7, 9, 15, 2, 13, 4, 5, 11, 8, 6, 10)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[D, D, D, L, U, U, R, D, L, L, U, R, R, D, R, U, L, L, D, R, D, R, U, L, L, L, D, R, U, R, D, L, U, U, L, D, R, D, L, U, U, R, D, R, R, D, L, U, L, D, R, R, U, L, L, D, L, U, R, R, R, D, L, L, U, R, D, R, U, L, U, U, R, D, D, L, U, R, U, L, D, D, R, U, L, D, L, U, R, R, D, L, U, L, D, R, U, U, R, D, L, D, R, U, U, L, L, L, D, R, U, R, D, L, L, U, R, R, D, R, U, L, L, L, D, R, R, U, L, D, L, U, R, R, R, D, D, L, U, R, U, L, D, D, L, U, R, D, R, U, L, L, D, R, R, D, L, U, L, D, R, R, U, L, L, L, D, R, U, R, R, D, L, L, U, R, D, R, U, U, L, D, L, L, U, R, R, R, D, L, L, U, L, D, R, U, R, R, D, L, U, L, D, R, U, U, R, D, L, D, R, U, U, L, D, R, D, L, U, U, L, L, D, R, U, R, D, L, L, U, R, R, R, D, L, U, L, D, R, U, R, D, L, L, U, R, D, R, U, L, L, L]",252,620.3858852386475,45895,15399.348
greedy_best_first,wrong_tiles,True,176,"(14, 2, 4, 9, 1, 12, 6, 3, 8, 5, 15, 7, 13, 10, 11, 0)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[L, U, R, D, L, L, U, R, D, L, U, U, L, U, R, D, R, U, R, D, L, L, L, D, R, D, L, U, U, U, R, R, D, L, L, U, R, D, R, U, L, L, D, R, D, L, U, R, U, L, D, D, R, U, R, R, U, L, D, L, U, R, R, D, L, L, U, L, D, R, R, R, U, L, L, D, R, U, R, D, L, L, D, R, D, L, U, U, R, D, L, D, R, U, L, U, L, D, R, U, R, D, L, L, U, R, D, R, U, L, L, U, R, D, L, D, R, U, U, L, D, D, D, R, R, U, L, D, R, U, L, D, L, U, U, R, D, R, U, L, L, D, R, R, U, L, D, L, U, U, R, D, L, D, R, U, U, L, D, R, D, L, U, R, R, D, L, L, U, R, D, R, U, L, L, U]",176,891.9613361358643,59271,19804.036
greedy_best_first,wrong_tiles,True,234,"(7, 15, 8, 13, 6, 4, 10, 1, 14, 5, 9, 3, 11, 0, 12, 2)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[U, R, U, U, L, L, D, R, U, R, D, R, U, L, D, L, U, R, R, D, L, L, D, L, D, R, U, U, R, D, D, L, U, R, U, L, L, D, R, D, L, U, U, R, R, R, D, L, U, U, R, D, L, D, R, U, L, U, L, L, D, R, U, R, D, L, D, D, L, U, U, R, D, L, D, R, U, L, U, U, R, D, D, L, U, R, U, L, D, D, R, R, D, L, U, R, R, D, L, U, L, L, D, R, R, U, L, D, L, U, R, R, U, U, R, D, D, L, U, R, U, L, D, L, D, R, D, L, U, U, R, D, D, R, U, L, U, R, D, D, L, U, L, U, R, R, D, L, U, L, D, R, R, U, L, D, L, U, U, R, D, L, D, R, U, U, L, D, R, D, L, U, U, L, D, R, U, R, D, L, L, U, R, R, R, D, L, D, R, U, U, L, L, D, R, D, L, U, U, R, D, D, L, U, R, U, L, L, D, R, U, R, D, L, L, U, R, D, R, U, L, D, D, R, U, U, L, D, R, D, L, U, U, L]",234,1047.9164123535156,72942,26588.748
greedy_best_first,wrong_tiles,True,151,"(2, 0, 14, 5, 1, 15, 7, 8, 9, 11, 12, 3, 4, 6, 13, 10)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[D, D, L, D, R, R, U, R, U, L, L, L, U, R, D, R, D, R, D, L, U, R, U, L, U, R, D, D, L, U, L, L, D, D, R, R, U, L, D, L, U, R, R, U, U, R, D, D, L, U, R, U, L, L, L, D, R, U, R, D, L, L, U, R, D, R, U, L, D, D, R, U, L, U, R, D, L, D, R, U, U, L, D, R, D, L, U, U, L, D, D, D, R, U, L, U, U, R, D, D, D, L, U, U, R, U, L, D, D, D, R, R, R, U, L, D, L, L, U, R, R, R, D, L, L, U, L, D, R, R, U, U, R, D, L, D, R, U, U, L, U, L, L, D, R, U, R, D, L, L, U]",151,268.8579559326172,20114,6656.428
greedy_best_first,wrong_tiles,True,181,"(7, 8, 9, 1, 10, 2, 14, 11, 4, 12, 3, 15, 0, 5, 6, 13)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[R, R, R, U, U, L, L, L, D, D, R, R, U, L, U, U, R, D, D, L, U, U, L, D, D, R, U, L, U, R, D, R, U, R, D, L, L, U, R, D, R, U, L, D, D, D, R, U, U, L, D, R, D, L, U, U, R, U, L, D, D, R, U, L, U, R, D, D, L, U, U, L, L, D, R, U, R, D, R, U, L, D, L, L, U, R, R, R, D, L, L, U, L, D, D, R, U, R, D, L, L, U, R, D, R, U, L, L, D, R, D, L, U, U, R, R, D, L, U, L, D, R, R, U, L, D, L, U, R, R, U, L, D, L, U, R, R, D, D, L, D, R, U, L, U, R, D, D, L, U, L, U, R, D, R, U, L, L, D, R, U, R, D, L, L, U, U, R, D, L, D, R, U, U, L, D, R, D, L, U, U]",181,451.2825012207031,33402,10871.516
greedy_best_first,wrong_tiles,True,190,"(7, 1, 12, 8, 4, 13, 11, 14, 5, 2, 0, 10, 9, 6, 15, 3)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[R, D, L, L, L, U, R, D, R, U, U, R, D, L, U, U, R, D, L, L, D, R, D, L, U, U, R, D, D, L, L, U, R, U, R, D, D, L, U, L, D, R, R, U, L, D, L, U, U, R, D, R, U, L, L, D, R, U, R, D, L, L, U, U, R, R, D, L, U, L, D, D, R, U, R, U, L, L, D, D, R, U, L, U, R, R, D, L, D, R, U, U, L, D, D, R, U, L, U, R, D, D, R, U, L, U, R, D, D, L, U, R, U, L, L, D, R, U, L, L, D, R, R, R, U, L, L, D, R, U, R, D, L, L, L, D, D, R, U, L, U, R, D, D, L, U, U, U, R, D, D, L, D, R, U, U, R, U, L, L, D, D, D, R, U, U, R, D, L, L, U, R, D, R, U, L, D, D, R, U, U, L, D, R, D, L, U, U, L, U]",190,1056.563377380371,72360,23839.756
greedy_best_first,wrong_tiles,True,150,"(1, 5, 0, 4, 10, 3, 11, 9, 2, 13, 8, 12, 14, 15, 7, 6)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[L, L, D, D, D, R, U, R, U, R, D, L, U, L, L, D, R, R, R, U, L, U, R, D, D, L, U, L, U, R, D, L, U, L, D, R, D, R, U, L, D, R, D, R, U, U, L, D, D, R, U, U, L, D, D, R, U, L, L, D, L, U, R, D, R, U, L, L, D, R, U, R, D, R, U, L, L, D, R, U, R, D, L, L, U, U, U, R, D, L, D, R, U, U, L, D, D, L, U, U, R, D, L, D, R, R, D, L, U, U, R, D, L, D, R, U, U, L, D, L, U, R, D, R, U, L, L, D, R, U, R, D, L, L, U, U, R, D, L, D, R, U, U, L, D, R, D, L, U, U]",150,353.7163734436035,26289,8646.340
greedy_best_first,wrong_tiles,True,180,"(0, 13, 12, 2, 7, 10, 9, 11, 5, 15, 14, 6, 8, 3, 4, 1)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[D, D, D, R, R, U, R, U, L, D, L, U, L, U, R, R, R, D, D, L, L, D, R, R, U, L, D, L, U, R, R, U, U, L, L, L, D, R, U, R, R, D, L, L, L, U, R, R, D, R, U, L, L, D, D, L, U, R, U, L, D, D, R, U, U, L, D, D, R, U, L, D, R, D, L, U, R, U, L, D, R, U, R, R, D, L, U, L, D, R, R, U, U, L, L, L, D, R, U, R, D, L, L, U, R, R, D, R, U, L, D, L, U, R, D, R, U, L, D, L, D, D, L, U, R, U, L, D, D, R, U, U, U, L, D, R, D, D, L, U, U, R, D, L, D, R, U, U, U, R, R, D, L, U, L, D, R, R, U, L, L, L, D, R, U, R, R, D, L, L, L, U, R, R, D, R, U, L, L, L]",180,1000.9472370147705,67148,22129.404
greedy_best_first,wrong_tiles,True,187,"(4, 11, 3, 6, 1, 12, 5, 8, 7, 14, 9, 15, 2, 10, 0, 13)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[R, U, U, U, L, D, R, D, L, L, D, R, U, L, U, L, U, R, D, D, L, D, R, U, U, L, D, R, D, L, U, U, R, D, R, R, U, L, D, L, U, R, R, D, L, L, U, R, D, R, U, L, L, U, L, D, D, R, U, U, L, D, R, D, L, U, U, R, R, D, L, L, U, R, D, R, U, L, L, D, R, U, L, D, D, R, U, U, L, D, R, D, R, R, U, L, D, L, U, R, R, D, L, L, L, U, U, R, D, L, D, R, U, U, L, D, R, D, L, U, U, R, D, D, R, R, U, L, L, D, R, U, R, D, L, L, L, U, R, U, L, D, D, R, R, R, U, L, L, D, R, U, R, D, L, L, L, U, R, D, R, U, L, L, D, R, U, R, D, L, L, U, U, R, D, L, D, R, U, U, L, D, R, D, L, U, U]",187,1301.3992309570312,86647,29691.308
greedy_best_first,wrong_tiles,True,168,"(10, 12, 4, 6, 14, 8, 15, 1, 0, 7, 3, 13, 11, 5, 2, 9)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)","[U, R, D, L, U, R, R, R, U, L, D, R, D, L, L, D, R, U, L, U, U, R, D, D, L, U, R, R, D, L, U, U, R, D, D, D, L, L, U, R, R, D, L, L, U, R, D, R, U, U, L, D, D, R, U, U, L, U, R, D, L, D, R, U, U, L, D, L, D, R, R, U, L, L, D, R, U, L, L, D, R, R, U, L, L, D, R, R, R, U, L, D, L, L, U, R, R, D, L, U, L, D, R, R, D, L, L, U, R, D, R, U, U, L, D, L, U, R, R, D, L, U, L, D, R, R, R, U, L, L, D, R, U, R, D, L, L, L, U, U, R, D, L, D, R, U, R, D, L, U, U, L, D, D, R, U, R, D, L, L, U, R, D, R, U, L, L, U]",168,384.3059539794922,28554,9298.940
